t,block_id,price_da_eur_mwh,q_ch_mw,q_dis_mw,soc_mwh,g_imp_mw,g_exp_mw,p_da_net_mw,p_afrr_up_mw,p_afrr_down_mw,price_act_up_eur_mwh,price_act_down_eur_mwh,price_cap_up_eur_mw_h,price_cap_down_eur_mw_h
2432,608,52.2,15.0,15.0,38.123073,0.0,0.0,0.0,0.0,30.0,65.5725,-13.273333333333333,39.0,52.72
2433,609,71.0,15.0,15.0,37.198073,0.0,0.0,0.0,0.0,30.0,79.3,-7.096666666666664,39.0,52.72
2434,609,71.5,15.0,15.0,36.273073,0.0,0.0,0.0,0.0,30.0,36.349999999999994,-28.7,39.0,52.72
2435,609,70.0,15.0,15.0,35.348073,0.0,0.0,0.0,0.0,30.0,72.48333333333333,-2.1325000000000003,39.0,52.72
2436,609,74.9,15.0,15.0,34.423073,0.0,0.0,0.0,0.0,30.0,79.7,0.0,39.0,52.72
2437,610,74.0,15.0,15.0,33.498073,0.0,0.0,0.0,0.0,30.0,83.39,16.89,39.0,52.72
2438,610,85.05,15.0,15.0,32.573073,0.0,0.0,0.0,0.0,30.0,91.9,-1.0,39.0,52.72
2439,610,77.6,15.0,15.0,31.648073,0.0,0.0,0.0,0.0,30.0,77.535,47.52,39.0,52.72
2440,610,69.0,15.0,15.0,30.723073,0.0,0.0,0.0,0.0,30.0,71.86500000000001,1.4100000000000037,39.0,52.72
2441,611,86.05,23.235779,6.7642209,46.448073,0.0,16.471558,16.471558,0.0,13.528442,65.71000000000001,42.345,39.0,52.72
2442,611,100.7,23.235779,6.7642209,62.173073,0.0,16.471558,16.471558,0.0,13.528442,73.035,62.8,39.0,52.72
2443,611,134.36,23.235779,6.7642209,77.898073,0.0,16.471558,16.471558,0.0,13.528442,78.49,58.19,39.0,52.72
2444,611,119.8,23.235779,6.7642209,93.623073,0.0,16.471558,16.471558,0.0,13.528442,53.157500000000006,33.69,39.0,52.72
2445,612,91.05,15.0,15.0,92.698073,0.0,0.0,0.0,0.0,30.0,0.0,45.295,41.14,55.89999999999999
2446,612,79.21,15.0,15.0,91.773073,0.0,0.0,0.0,0.0,30.0,39.14,26.37,41.14,55.89999999999999
2447,612,75.75,15.0,15.0,90.848073,0.0,0.0,0.0,0.0,30.0,75.87,35.4925,41.14,55.89999999999999
2448,612,74.5,15.0,15.0,89.923073,0.0,0.0,0.0,0.0,30.0,0.0,18.710000000000004,41.14,55.89999999999999
2449,613,70.35,15.0,15.0,88.998073,0.0,0.0,0.0,0.0,30.0,0.0,50.39,43.28,59.08
2450,613,65.5,15.0,15.0,88.073073,0.0,0.0,0.0,0.0,30.0,73.745,35.615,43.28,59.08
2451,613,59.02,15.0,15.0,87.148073,0.0,0.0,0.0,0.0,30.0,79.61666666666667,-8.402499999999996,43.28,59.08
2452,613,59.49,15.0,15.0,86.223073,0.0,0.0,0.0,0.0,30.0,72.84,-17.6425,43.28,59.08
2453,614,64.01,15.0,15.0,85.298073,0.0,0.0,0.0,0.0,30.0,78.25666666666667,41.14,43.28,59.08
2454,614,75.96,15.0,15.0,84.373073,0.0,0.0,0.0,0.0,30.0,86.8775,34.58,43.28,59.08
2455,614,91.01,15.0,15.0,83.448073,0.0,0.0,0.0,0.0,30.0,70.12,0.0,43.28,59.08
2456,614,86.0,15.0,15.0,82.523073,0.0,0.0,0.0,0.0,30.0,90.53333333333333,18.65,43.28,59.08
2457,615,76.4,15.0,15.0,81.598073,0.0,0.0,0.0,0.0,30.0,246.39,-2.1300000000000026,43.28,59.08
2458,615,42.16,15.0,15.0,80.673073,0.0,0.0,0.0,0.0,30.0,6.605,-45.150000000000006,43.28,59.08
2459,615,18.84,15.0,15.0,79.748073,30.0,30.0,0.0,0.0,30.0,0.0,-60.739999999999995,43.28,59.08
2460,615,0.0,15.0,15.0,78.823073,0.0,0.0,0.0,0.0,30.0,65.51,-48.5375,43.28,59.08
2461,616,-0.1,15.0,15.0,77.898073,30.0,30.0,0.0,0.0,30.0,0.0,-44.0,43.28,59.08
2462,616,-10.02,15.0,15.0,76.973073,0.0,0.0,0.0,0.0,30.0,0.0,-34.215,43.28,59.08
2463,616,-5.03,15.0,15.0,76.048073,30.0,30.0,0.0,0.0,30.0,51.400000000000006,-56.0,43.28,59.08
2464,616,0.0,15.0,15.0,75.123073,0.0,0.0,0.0,0.0,30.0,78.50999999999999,-22.995,43.28,59.08
2465,617,50.35,17.74526,12.25474,79.748073,0.0,5.4905194,5.4905194,0.0,24.509481,35.1,0.0,43.28,59.08
2466,617,73.12,17.74526,12.25474,84.373073,0.0,5.4905194,5.4905194,0.0,24.509481,65.1825,-23.45,43.28,59.08
2467,617,104.95,17.74526,12.25474,88.998073,0.0,5.4905194,5.4905194,0.0,24.509481,0.0,33.955,43.28,59.08
2468,617,112.9,17.74526,12.25474,93.623073,0.0,5.4905194,5.4905194,0.0,24.509481,0.0,14.275000000000002,43.28,59.08
2469,618,80.34,15.457543,14.542457,93.623073,0.0,0.91508656,0.91508656,0.0,29.084913,57.23666666666667,-10.49,37.58,54.72
2470,618,72.73,15.457543,14.542457,93.623073,0.0,0.91508656,0.91508656,0.0,29.084913,80.12,-12.43,37.58,54.72
2471,618,62.6,15.457543,14.542457,93.623073,0.0,0.91508656,0.91508656,0.0,29.084913,0.0,22.152500000000003,37.58,54.72
2472,618,54.56,15.457543,14.542457,93.623073,0.0,0.91508656,0.91508656,0.0,29.084913,0.0,63.0875,37.58,54.72
2473,619,44.15,15.0,15.0,92.698073,0.0,0.0,0.0,0.0,30.0,0.0,31.072499999999998,31.88,50.36
2474,619,23.27,15.0,15.0,91.773073,0.0,0.0,0.0,0.0,30.0,0.0,35.4075,31.88,50.36
2475,619,18.11,15.0,15.0,90.848073,0.0,0.0,0.0,0.0,30.0,0.0,44.11,31.88,50.36
2476,619,18.04,15.0,15.0,89.923073,0.0,0.0,0.0,0.0,30.0,0.0,67.03666666666666,31.88,50.36
2477,620,24.08,15.0,15.0,88.998073,0.0,0.0,0.0,0.0,30.0,0.0,61.4725,31.88,50.36
2478,620,28.75,15.0,15.0,88.073073,0.0,0.0,0.0,0.0,30.0,0.0,10.262500000000003,31.88,50.36
2479,620,33.73,15.0,15.0,87.148073,0.0,0.0,0.0,0.0,30.0,0.0,56.15,31.88,50.36
2480,620,22.6,15.0,15.0,86.223073,0.0,0.0,0.0,0.0,30.0,0.0,29.556666666666665,31.88,50.36
2481,621,8.8,15.0,15.0,85.298073,0.0,0.0,0.0,0.0,30.0,0.0,21.5475,31.88,50.36
2482,621,-0.02,15.0,15.0,84.373073,0.0,0.0,0.0,0.0,30.0,6.706666666666667,48.76,31.88,50.36
2483,621,-10.16,15.0,15.0,83.448073,0.0,0.0,0.0,0.0,30.0,0.0,-9.82,31.88,50.36
2484,621,-31.66,15.0,15.0,82.523073,0.0,0.0,0.0,0.0,30.0,0.0,-0.5149999999999997,31.88,50.36
2485,622,-50.0,15.0,15.0,81.598073,0.0,0.0,0.0,0.0,30.0,0.0,-24.8725,31.88,50.36
2486,622,-55.01,15.0,15.0,80.673073,0.0,0.0,0.0,0.0,30.0,0.0,-45.03,31.88,50.36
2487,622,-49.91,15.0,15.0,79.748073,0.0,0.0,0.0,0.0,30.0,0.0,-38.06,31.88,50.36
2488,622,-19.14,15.0,15.0,78.823073,0.0,0.0,0.0,0.0,30.0,0.0,-43.5,31.88,50.36
2489,623,-0.15,15.0,15.0,77.898073,0.0,0.0,0.0,0.0,30.0,0.0,-28.637500000000017,31.88,50.36
2490,623,33.37,15.0,15.0,76.973073,0.0,0.0,0.0,0.0,30.0,0.0,-21.25999999999999,31.88,50.36
2491,623,50.1,15.0,15.0,76.048073,0.0,0.0,0.0,0.0,30.0,34.03,34.980000000000004,31.88,50.36
2492,623,58.83,15.0,15.0,75.123073,0.0,0.0,0.0,0.0,30.0,0.0,41.556666666666665,31.88,50.36
2493,624,37.54,15.0,15.0,74.198073,0.0,0.0,0.0,0.0,30.0,0.0,21.3775,34.32,51.74
2494,624,20.34,15.0,15.0,73.273073,0.0,0.0,0.0,0.0,30.0,0.0,-5.785,34.32,51.74
2495,624,7.5,15.0,15.0,72.348073,0.0,0.0,0.0,0.0,30.0,0.0,29.830000000000005,34.32,51.74
2496,624,0.44,15.0,15.0,71.423073,0.0,0.0,0.0,0.0,30.0,64.845,0.0,34.32,51.74
2497,625,1.1,15.0,15.0,70.498073,0.0,0.0,0.0,0.0,30.0,0.0,15.075000000000003,36.76,53.12
2498,625,0.94,15.0,15.0,69.573073,0.0,0.0,0.0,0.0,30.0,0.0,36.235,36.76,53.12
2499,625,1.26,15.0,15.0,68.648073,30.0,30.0,0.0,0.0,30.0,57.67,67.75,36.76,53.12
2500,625,2.6,15.0,15.0,67.723073,0.0,0.0,0.0,0.0,30.0,1.6866666666666665,34.75,36.76,53.12
2501,626,6.0,15.0,15.0,66.798073,0.0,0.0,0.0,0.0,30.0,0.0,-20.0775,36.76,53.12
2502,626,12.86,15.0,15.0,65.873073,0.0,0.0,0.0,0.0,30.0,0.0,41.0,36.76,53.12
2503,626,13.0,15.0,15.0,64.948073,0.0,0.0,0.0,0.0,30.0,0.0,20.134999999999998,36.76,53.12
2504,626,8.21,15.0,15.0,64.023073,0.0,0.0,0.0,0.0,30.0,0.0,-24.450000000000003,36.76,53.12
2505,627,0.0,15.0,15.0,63.098073,30.0,30.0,0.0,0.0,30.0,0.0,-335.2675,36.76,53.12
2506,627,-2.68,15.0,15.0,62.173073,0.0,0.0,0.0,0.0,30.0,0.0,-38.81,36.76,53.12
2507,627,-12.97,15.0,15.0,61.248073,0.0,0.0,0.0,0.0,30.0,0.0,26.57,36.76,53.12
2508,627,-42.23,15.0,15.0,60.323073,0.0,0.0,0.0,0.0,30.0,0.0,-54.5,36.76,53.12
2509,628,-60.05,8.6073113,21.392689,46.474187,12.785377,0.0,-12.785377,0.0,17.214623,0.0,-325.32,36.76,53.12
2510,628,-60.01,8.6073113,21.392689,32.625301,12.785377,0.0,-12.785377,0.0,17.214623,0.0,-11.215,36.76,53.12
2511,628,-40.05,8.6073113,21.392689,18.776416,12.785377,0.0,-12.785377,0.0,17.214623,0.0,42.862500000000004,36.76,53.12
2512,628,-6.25,8.6073113,21.392689,4.9275301,12.785377,0.0,-12.785377,0.0,17.214623,26.22,-364.66666666666663,36.76,53.12
2513,629,1.57,15.457543,14.542457,4.9275301,0.0,0.91508656,0.91508656,0.0,29.084913,73.91,-271.9825000000001,36.76,53.12
2514,629,79.7,15.457543,14.542457,4.9275301,0.0,0.91508656,0.91508656,0.0,29.084913,0.0,21.366666666666667,36.76,53.12
2515,629,102.3,15.457543,14.542457,4.9275301,0.0,0.91508656,0.91508656,0.0,29.084913,0.0,72.66666666666667,36.76,53.12
2516,629,133.65,15.457543,14.542457,4.9275301,0.0,0.91508656,0.91508656,0.0,29.084913,99.48,0.0,36.76,53.12
2517,630,124.48,15.915087,14.084913,5.8525301,0.0,1.8301731,1.8301731,0.0,28.169827,39.9475,0.0,44.08,54.12
2518,630,97.16,15.915087,14.084913,6.7775301,0.0,1.8301731,1.8301731,0.0,28.169827,36.226666666666674,52.83,44.08,54.12
2519,630,79.69,15.915087,14.084913,7.7025301,0.0,1.8301731,1.8301731,0.0,28.169827,478.74250000000006,52.83,44.08,54.12
2520,630,81.96,15.915087,14.084913,8.6275301,0.0,1.8301731,1.8301731,0.0,28.169827,73.6075,52.83,44.08,54.12
2521,631,74.9,15.0,15.0,7.7025301,0.0,0.0,0.0,0.0,30.0,95.38666666666667,-8.3975,51.4,55.12
2522,631,70.55,15.0,15.0,6.7775301,0.0,0.0,0.0,0.0,30.0,33.63333333333333,48.67,51.4,55.12
2523,631,70.54,15.0,15.0,5.8525301,0.0,0.0,0.0,0.0,30.0,88.775,-62.16,51.4,55.12
2524,631,68.3,15.0,15.0,4.9275301,0.0,0.0,0.0,0.0,30.0,0.0,-0.24249999999999972,51.4,55.12
2525,632,78.88,20.032976,9.9670239,14.17753,0.0,10.065952,10.065952,19.934048,0.0,47.0,0.0,51.4,55.12
2526,632,98.75,20.032976,9.9670239,23.42753,0.0,10.065952,10.065952,19.934048,0.0,9.2775,0.0,51.4,55.12
2527,632,148.0,20.032976,9.9670239,32.67753,0.0,10.065952,10.065952,19.934048,0.0,8.5325,-36.16,51.4,55.12
2528,632,108.27,20.032976,9.9670239,41.92753,19.934048,30.0,10.065952,19.934048,0.0,278.27,-44.666666666666664,51.4,55.12
2529,633,62.6,15.0,15.0,41.00253,0.0,0.0,0.0,0.0,30.0,56.33,-30.0,51.4,55.12
2530,633,48.0,15.0,15.0,40.07753,0.0,0.0,0.0,0.0,30.0,0.0,-33.46,51.4,55.12
2531,633,48.77,15.0,15.0,39.15253,0.0,0.0,0.0,0.0,30.0,0.0,-51.417500000000004,51.4,55.12
2532,633,42.17,15.0,15.0,38.22753,0.0,0.0,0.0,0.0,30.0,0.0,-6.344999999999999,51.4,55.12
2533,634,31.74,15.0,15.0,37.30253,0.0,0.0,0.0,0.0,30.0,0.9033333333333333,18.45,51.4,55.12
2534,634,13.15,15.0,15.0,36.37753,0.0,0.0,0.0,0.0,30.0,8.9875,0.0,51.4,55.12
2535,634,9.15,15.0,15.0,35.45253,30.0,30.0,0.0,0.0,30.0,34.53750000000001,-10.0,51.4,55.12
2536,634,6.99,15.0,15.0,34.52753,0.0,0.0,0.0,0.0,30.0,0.0,-56.894999999999996,51.4,55.12
2537,635,43.46,15.0,15.0,33.60253,0.0,0.0,0.0,30.0,0.0,88.92,-14.549999999999999,51.4,55.12
2538,635,66.5,15.0,15.0,32.67753,0.0,0.0,0.0,30.0,0.0,61.6225,-76.57,51.4,55.12
2539,635,76.12,15.0,15.0,31.75253,0.0,0.0,0.0,30.0,0.0,50.6225,0.0,51.4,55.12
2540,635,74.89,15.0,15.0,30.82753,0.0,0.0,0.0,30.0,0.0,66.39,-6.9,51.4,55.12
2541,636,65.54,15.0,15.0,29.90253,0.0,0.0,0.0,0.0,30.0,36.66,-6.54,50.66,52.44
2542,636,52.85,15.0,15.0,28.97753,30.0,30.0,0.0,0.0,30.0,0.0,29.61333333333333,50.66,52.44
2543,636,34.01,15.0,15.0,28.05253,30.0,30.0,0.0,0.0,30.0,103.19749999999999,-15.325000000000001,50.66,52.44
2544,636,1.43,15.0,15.0,27.12753,30.0,30.0,0.0,0.0,30.0,51.1175,-6.9,50.66,52.44
2545,637,0.02,15.0,15.0,26.20253,30.0,30.0,0.0,30.0,0.0,43.86,-10.0,49.92,49.76
2546,637,-0.1,15.0,15.0,25.27753,30.0,30.0,0.0,30.0,0.0,81.05,-35.9475,49.92,49.76
2547,637,0.0,15.0,15.0,24.35253,0.0,0.0,0.0,30.0,0.0,0.0,-28.845,49.92,49.76
2548,637,13.78,15.0,15.0,23.42753,0.0,0.0,0.0,30.0,0.0,81.41499999999999,-9.06,49.92,49.76
2549,638,29.2,15.0,15.0,22.50253,0.0,0.0,0.0,30.0,0.0,59.915,29.0075,49.92,49.76
2550,638,51.59,15.0,15.0,21.57753,0.0,0.0,0.0,30.0,0.0,56.57,26.877499999999998,49.92,49.76
2551,638,69.69,15.0,15.0,20.65253,0.0,0.0,0.0,30.0,0.0,60.935,44.53,49.92,49.76
2552,638,74.26,15.0,15.0,19.72753,0.0,0.0,0.0,30.0,0.0,53.63,-7.31,49.92,49.76
2553,639,64.81,15.0,15.0,18.80253,0.0,0.0,0.0,30.0,0.0,0.0,-2.2475000000000023,49.92,49.76
2554,639,50.77,15.0,15.0,17.87753,0.0,0.0,0.0,30.0,0.0,0.0,-5.914999999999999,49.92,49.76
2555,639,41.46,15.0,15.0,16.95253,30.0,30.0,0.0,30.0,0.0,66.23,-22.32,49.92,49.76
2556,639,38.74,15.0,15.0,16.02753,0.0,0.0,0.0,30.0,0.0,74.07666666666667,-4.426666666666669,49.92,49.76
2557,640,33.57,15.0,15.0,15.10253,0.0,0.0,0.0,30.0,0.0,84.5325,0.0,49.92,49.76
2558,640,33.42,15.0,15.0,14.17753,0.0,0.0,0.0,30.0,0.0,54.337500000000006,0.0,49.92,49.76
2559,640,39.95,15.0,15.0,13.25253,0.0,0.0,0.0,30.0,0.0,200.06,0.0,49.92,49.76
2560,640,51.67,15.0,15.0,12.32753,0.0,0.0,0.0,30.0,0.0,78.46333333333334,35.925000000000004,49.92,49.76
2561,641,74.53,15.0,15.0,11.40253,0.0,0.0,0.0,0.0,30.0,0.0,43.935,49.92,49.76
2562,641,87.3,15.0,15.0,10.47753,0.0,0.0,0.0,0.0,30.0,0.0,-35.94,49.92,49.76
2563,641,98.0,15.0,15.0,9.5525301,0.0,0.0,0.0,0.0,30.0,0.0,12.217500000000001,49.92,49.76
2564,641,115.42,15.0,15.0,8.6275301,0.0,0.0,0.0,0.0,30.0,49.72,61.97666666666667,49.92,49.76
2565,642,101.71,15.0,15.0,7.7025301,0.0,0.0,0.0,30.0,0.0,112.795,0.0,34.800000000000004,30.9
2566,642,90.1,15.0,15.0,6.7775301,0.0,0.0,0.0,30.0,0.0,100.31,-11.533333333333333,34.800000000000004,30.9
2567,642,84.1,15.0,15.0,5.8525301,0.0,0.0,0.0,30.0,0.0,103.97,-10.0,34.800000000000004,30.9
2568,642,84.75,15.0,15.0,4.9275301,0.0,0.0,0.0,30.0,0.0,54.44000000000001,65.025,34.800000000000004,30.9
2569,643,83.84,15.457543,14.542457,4.9275301,0.0,0.91508656,0.91508656,29.084913,0.0,0.0,68.525,19.68,12.04
2570,643,81.35,15.457543,14.542457,4.9275301,0.0,0.91508656,0.91508656,29.084913,0.0,0.0,34.51333333333333,19.68,12.04
2571,643,82.4,15.457543,14.542457,4.9275301,0.0,0.91508656,0.91508656,29.084913,0.0,0.0,61.715,19.68,12.04
2572,643,81.31,15.457543,14.542457,4.9275301,0.0,0.91508656,0.91508656,29.084913,0.0,0.0,70.695,19.68,12.04
2573,644,82.34,15.457543,14.542457,4.9275301,29.084913,30.0,0.9150869999999998,0.0,0.0,79.15,32.303333333333335,19.68,12.04
2574,644,108.5,30.0,0.0,34.32753,0.0,30.0,30.0,0.0,0.0,0.0,36.775,19.68,12.04
2575,644,154.67,30.0,0.0,63.72753,0.0,30.0,30.0,0.0,0.0,86.96,74.84,19.68,12.04
2576,644,152.0,30.0,0.0,93.12753,0.0,30.0,30.0,0.0,0.0,90.80333333333333,72.37,19.68,12.04
2577,645,104.62,15.0,15.0,92.20253,0.0,0.0,0.0,30.0,0.0,0.0,69.055,19.68,12.04
2578,645,83.9,15.0,15.0,91.27753,0.0,0.0,0.0,30.0,0.0,0.0,-15.864999999999998,19.68,12.04
2579,645,79.9,15.0,15.0,90.35253,0.0,0.0,0.0,30.0,0.0,10.66,1.1750000000000007,19.68,12.04
2580,645,75.17,15.0,15.0,89.42753,0.0,0.0,0.0,30.0,0.0,10.66,-11.167499999999997,19.68,12.04
2581,646,76.06,8.8726298,21.12737,76.11503,12.25474,0.0,-12.25474,17.74526,0.0,0.0,-2.6399999999999935,19.68,12.04
2582,646,69.64,8.8726298,21.12737,62.80253,12.25474,0.0,-12.25474,17.74526,0.0,6.0,59.98,19.68,12.04
2583,646,73.85,8.8726298,21.12737,49.49003,12.25474,0.0,-12.25474,17.74526,0.0,101.3575,-10.0,19.68,12.04
2584,646,80.0,8.8726298,21.12737,36.17753,12.25474,0.0,-12.25474,17.74526,0.0,0.0,39.725000000000016,19.68,12.04
2585,647,80.0,0.0,30.0,4.9275301,30.0,0.0,-30.0,0.0,0.0,72.06,0.0,19.68,12.04
2586,647,103.21,15.457543,14.542457,4.9275301,0.0,0.91508656,0.91508656,0.0,0.0,105.2775,0.0,19.68,12.04
2587,647,145.0,30.0,0.0,34.32753,0.0,30.0,30.0,0.0,0.0,102.31,63.593333333333334,19.68,12.04
2588,647,169.9,30.0,0.0,63.72753,0.0,30.0,30.0,0.0,0.0,158.8175,0.0,19.68,12.04
2589,648,130.06,19.860954,10.139046,72.629759,0.0,9.7219081,9.7219081,0.0,20.278092,11.97,77.12,19.04,10.7
2590,648,99.04,10.139046,19.860954,61.87753,30.0,20.278092,-9.721907999999999,0.0,20.278092,67.87666666666667,78.86,19.04,10.7
2591,648,87.81,10.139046,19.860954,51.125301,9.7219081,0.0,-9.7219081,0.0,20.278092,72.58000000000001,72.33,19.04,10.7
2592,648,91.83,10.139046,19.860954,40.373073,9.7219081,0.0,-9.7219081,0.0,20.278092,60.66,61.1,19.04,10.7
2593,649,87.42,15.0,15.0,39.448073,0.0,0.0,0.0,30.0,0.0,92.5025,73.63,18.4,9.36
2594,649,88.53,15.0,15.0,38.523073,0.0,0.0,0.0,30.0,0.0,87.6,72.43,18.4,9.36
2595,649,87.76,15.0,15.0,37.598073,0.0,0.0,0.0,30.0,0.0,29.505000000000003,0.0,18.4,9.36
2596,649,89.61,15.0,15.0,36.673073,0.0,0.0,0.0,30.0,0.0,40.3275,0.0,18.4,9.36
2597,650,91.7,0.0,30.0,5.4230726,30.0,0.0,-30.0,0.0,0.0,41.3,72.1,18.4,9.36
2598,650,115.2,30.0,0.0,34.823073,0.0,30.0,30.0,0.0,0.0,72.9325,75.77,18.4,9.36
2599,650,155.45,30.0,0.0,64.223073,0.0,30.0,30.0,0.0,0.0,21.216666666666665,79.1,18.4,9.36
2600,650,131.19,30.0,0.0,93.623073,0.0,30.0,30.0,0.0,0.0,0.0,-6.522500000000008,18.4,9.36
2601,651,101.12,15.0,15.0,92.698073,0.0,0.0,0.0,30.0,0.0,0.0,31.187499999999996,18.4,9.36
2602,651,89.89,15.0,15.0,91.773073,0.0,0.0,0.0,30.0,0.0,53.94666666666667,68.345,18.4,9.36
2603,651,75.71,15.0,15.0,90.848073,0.0,0.0,0.0,30.0,0.0,0.0,71.3275,18.4,9.36
2604,651,67.6,15.0,15.0,89.923073,0.0,0.0,0.0,30.0,0.0,0.0,45.415,18.4,9.36
2605,652,68.1,8.8726298,21.12737,76.610573,12.25474,0.0,-12.25474,17.74526,0.0,103.92,59.36666666666667,18.4,9.36
2606,652,63.45,8.8726298,21.12737,63.298073,30.0,17.74526,-12.254740000000002,17.74526,0.0,0.0,31.6475,18.4,9.36
2607,652,63.52,8.8726298,21.12737,49.985573,12.25474,0.0,-12.25474,17.74526,0.0,0.0,15.347499999999997,18.4,9.36
2608,652,65.24,8.8726298,21.12737,36.673073,12.25474,0.0,-12.25474,17.74526,0.0,94.3525,70.14,18.4,9.36
2609,653,80.86,0.0,30.0,5.4230726,30.0,0.0,-30.0,0.0,0.0,69.275,0.0,18.4,9.36
2610,653,94.03,30.0,0.0,34.823073,0.0,30.0,30.0,0.0,0.0,8.48,66.12333333333333,18.4,9.36
2611,653,125.24,30.0,0.0,64.223073,0.0,30.0,30.0,0.0,0.0,8.98,73.175,18.4,9.36
2612,653,128.91,30.0,0.0,93.623073,0.0,30.0,30.0,0.0,0.0,8.646666666666667,68.92,18.4,9.36
2613,654,105.92,15.457543,14.542457,93.623073,0.0,0.91508656,0.91508656,29.084913,0.0,0.0,71.16,29.16,27.419999999999995
2614,654,89.89,15.457543,14.542457,93.623073,0.0,0.91508656,0.91508656,29.084913,0.0,73.8475,67.73,29.16,27.419999999999995
2615,654,79.36,15.457543,14.542457,93.623073,0.0,0.91508656,0.91508656,29.084913,0.0,117.02666666666667,54.92,29.16,27.419999999999995
2616,654,69.26,15.457543,14.542457,93.623073,0.0,0.91508656,0.91508656,29.084913,0.0,57.665000000000006,-22.79,29.16,27.419999999999995
2617,655,56.01,15.0,15.0,92.698073,0.0,0.0,0.0,0.0,30.0,95.47,46.9,39.92,45.48
2618,655,47.0,15.0,15.0,91.773073,0.0,0.0,0.0,0.0,30.0,48.46,27.0,39.92,45.48
2619,655,44.89,15.0,15.0,90.848073,0.0,0.0,0.0,0.0,30.0,81.68333333333334,0.0,39.92,45.48
2620,655,43.93,15.0,15.0,89.923073,0.0,0.0,0.0,0.0,30.0,0.0,28.26,39.92,45.48
2621,656,46.53,15.0,15.0,88.998073,30.0,30.0,0.0,0.0,30.0,89.01666666666667,-6.9,39.92,45.48
2622,656,58.1,15.0,15.0,88.073073,0.0,0.0,0.0,0.0,30.0,55.089999999999996,38.1,39.92,45.48
2623,656,69.74,15.0,15.0,87.148073,0.0,0.0,0.0,0.0,30.0,86.445,0.0,39.92,45.48
2624,656,76.0,15.0,15.0,86.223073,0.0,0.0,0.0,0.0,30.0,31.342499999999994,-6.9,39.92,45.48
2625,657,68.3,15.0,15.0,85.298073,0.0,0.0,0.0,0.0,30.0,26.980000000000004,-8.45,39.92,45.48
2626,657,60.2,15.0,15.0,84.373073,30.0,30.0,0.0,0.0,30.0,213.48249999999996,-17.266666666666666,39.92,45.48
2627,657,46.6,15.0,15.0,83.448073,30.0,30.0,0.0,0.0,30.0,34.33,-23.09666666666667,39.92,45.48
2628,657,36.6,15.0,15.0,82.523073,30.0,30.0,0.0,0.0,30.0,71.48249999999999,-6.9,39.92,45.48
2629,658,10.0,15.0,15.0,81.598073,0.0,0.0,0.0,30.0,0.0,80.71,-88.51333333333332,39.92,45.48
2630,658,-0.1,15.0,15.0,80.673073,30.0,30.0,0.0,30.0,0.0,0.0,-110.82249999999999,39.92,45.48
2631,658,-0.1,15.0,15.0,79.748073,30.0,30.0,0.0,30.0,0.0,84.71,-20.09,39.92,45.48
2632,658,3.0,15.0,15.0,78.823073,0.0,0.0,0.0,30.0,0.0,83.21,-10.59,39.92,45.48
2633,659,50.29,15.0,15.0,77.898073,0.0,0.0,0.0,0.0,30.0,386.55666666666673,24.655,39.92,45.48
2634,659,59.7,15.0,15.0,76.973073,30.0,30.0,0.0,0.0,30.0,71.9225,8.105000000000004,39.92,45.48
2635,659,62.23,15.0,15.0,76.048073,0.0,0.0,0.0,0.0,30.0,86.11,10.534999999999997,39.92,45.48
2636,659,63.74,15.0,15.0,75.123073,0.0,0.0,0.0,0.0,30.0,91.4075,0.0,39.92,45.48
2637,660,63.33,15.0,15.0,74.198073,0.0,0.0,0.0,0.0,30.0,85.66499999999999,20.056666666666665,36.720000000000006,43.2
2638,660,62.87,15.0,15.0,73.273073,30.0,30.0,0.0,0.0,30.0,91.59,56.21,36.720000000000006,43.2
2639,660,61.57,15.0,15.0,72.348073,0.0,0.0,0.0,0.0,30.0,85.475,0.0,36.720000000000006,43.2
2640,660,59.09,15.0,15.0,71.423073,0.0,0.0,0.0,0.0,30.0,0.0,26.21,36.720000000000006,43.2
2641,661,56.49,15.0,15.0,70.498073,0.0,0.0,0.0,0.0,30.0,87.96,47.62,33.52,40.92
2642,661,55.77,15.0,15.0,69.573073,0.0,0.0,0.0,0.0,30.0,81.23333333333333,52.365,33.52,40.92
2643,661,56.64,15.0,15.0,68.648073,0.0,0.0,0.0,0.0,30.0,0.0,39.8875,33.52,40.92
2644,661,59.65,15.0,15.0,67.723073,0.0,0.0,0.0,0.0,30.0,0.0,22.805000000000003,33.52,40.92
2645,662,61.51,15.0,15.0,66.798073,0.0,0.0,0.0,0.0,30.0,0.0,60.126666666666665,33.52,40.92
2646,662,61.69,15.0,15.0,65.873073,0.0,0.0,0.0,0.0,30.0,71.815,56.5,33.52,40.92
2647,662,66.1,15.0,15.0,64.948073,0.0,0.0,0.0,0.0,30.0,41.093333333333334,56.26,33.52,40.92
2648,662,64.7,15.0,15.0,64.023073,0.0,0.0,0.0,0.0,30.0,0.0,57.96,33.52,40.92
2649,663,59.06,15.0,15.0,63.098073,0.0,0.0,0.0,0.0,30.0,0.0,48.8925,33.52,40.92
2650,663,46.54,15.0,15.0,62.173073,0.0,0.0,0.0,0.0,30.0,0.0,-3.7850000000000037,33.52,40.92
2651,663,34.38,15.0,15.0,61.248073,0.0,0.0,0.0,0.0,30.0,0.0,31.2575,33.52,40.92
